"dt","startdatetime","cpcode","response_code","originhits"
2022-11-19,2022-11-19T00:00:00.000Z,1136022,304,1568826
2022-11-19,2022-11-19T00:00:00.000Z,1367469,200,602404
2022-11-19,2022-11-19T00:00:00.000Z,1236405,502,789396
2022-11-19,2022-11-19T00:00:00.000Z,1308083,400,430410
2022-11-19,2022-11-19T00:00:00.000Z,1367469,206,1047577
2022-11-19,2022-11-19T00:00:00.000Z,1069518,204,323817
2022-11-19,2022-11-19T00:00:00.000Z,1136023,403,178350
2022-11-19,2022-11-19T00:00:00.000Z,1136019,502,295094
2022-11-19,2022-11-19T00:00:00.000Z,1069518,400,275958
2022-11-19,2022-11-19T00:00:00.000Z,1277307,200,755365
2022-11-19,2022-11-19T00:00:00.000Z,1277306,304,1371059
2022-11-19,2022-11-19T00:00:00.000Z,1136021,504,652288
2022-11-19,2022-11-19T00:00:00.000Z,1136023,200,98871
2022-11-20,2022-11-20T00:00:00.000Z,1136021,304,972047
2022-11-20,2022-11-20T00:00:00.000Z,1136008,400,267263
2022-11-20,2022-11-20T00:00:00.000Z,1277306,502,86034
2022-11-20,2022-11-20T00:00:00.000Z,1136024,400,308649
2022-11-20,2022-11-20T00:00:00.000Z,1274089,500,182913
2022-11-20,2022-11-20T00:00:00.000Z,1136038,0,1205731
2022-11-20,2022-11-20T00:00:00.000Z,1274089,304,231075
2022-11-20,2022-11-20T00:00:00.000Z,1136008,500,843261
2022-11-20,2022-11-20T00:00:00.000Z,1136039,504,1205899
2022-11-20,2022-11-20T00:00:00.000Z,1277305,400,228195
2022-11-20,2022-11-20T00:00:00.000Z,1136019,404,1587195
2022-11-20,2022-11-20T00:00:00.000Z,1274091,404,845648
2022-11-20,2022-11-20T00:00:00.000Z,1277305,404,1077166
2022-11-20,2022-11-20T00:00:00.000Z,1136018,200,99250
2022-11-20,2022-11-20T00:00:00.000Z,1069518,503,1596302
2022-11-20,2022-11-20T00:00:00.000Z,1136022,206,1019530
2022-11-20,2022-11-20T00:00:00.000Z,1236405,403,492231
2022-11-20,2022-11-20T00:00:00.000Z,1136008,503,874507
2022-11-20,2022-11-20T00:00:00.000Z,1274086,200,1043181
2022-11-20,2022-11-20T00:00:00.000Z,1367469,206,1486143
2022-11-20,2022-11-20T00:00:00.000Z,1136039,400,796671
2022-11-20,2022-11-20T00:00:00.000Z,1277305,502,135491
2022-11-20,2022-11-20T00:00:00.000Z,1069770,500,71021
2022-11-21,2022-11-21T00:00:00.000Z,1136022,503,886714
2022-11-21,2022-11-21T00:00:00.000Z,1136023,503,783332
2022-11-21,2022-11-21T00:00:00.000Z,1136038,0,1137448
2022-11-21,2022-11-21T00:00:00.000Z,1274091,206,1523763
2022-11-21,2022-11-21T00:00:00.000Z,1136001,0,1067839
2022-11-21,2022-11-21T00:00:00.000Z,1274089,504,547327
2022-11-21,2022-11-21T00:00:00.000Z,1274090,304,1013385
2022-11-21,2022-11-21T00:00:00.000Z,1277307,404,1467157
2022-11-21,2022-11-21T00:00:00.000Z,1069518,502,604492
2022-11-21,2022-11-21T00:00:00.000Z,1136001,403,506743
2022-11-21,2022-11-21T00:00:00.000Z,1136039,304,552755
2022-11-21,2022-11-21T00:00:00.000Z,1277307,500,1147989
2022-11-21,2022-11-21T00:00:00.000Z,1136001,504,949458
2022-11-21,2022-11-21T00:00:00.000Z,1135952,503,37432
2022-11-21,2022-11-21T00:00:00.000Z,1136018,404,598936
2022-11-21,2022-11-21T00:00:00.000Z,1135952,502,673857
2022-11-21,2022-11-21T00:00:00.000Z,1069518,400,171407
2022-11-21,2022-11-21T00:00:00.000Z,1308083,503,1325359
2022-11-21,2022-11-21T00:00:00.000Z,1136021,400,1501154
2022-11-21,2022-11-21T00:00:00.000Z,1136023,204,793235
2022-11-21,2022-11-21T00:00:00.000Z,1136024,206,569670
2022-11-21,2022-11-21T00:00:00.000Z,1308083,504,1356037
2022-11-21,2022-11-21T00:00:00.000Z,1136022,503,673536
2022-11-22,2022-11-22T00:00:00.000Z,1367469,504,104622
2022-11-22,2022-11-22T00:00:00.000Z,1069770,403,1552675
2022-11-22,2022-11-22T00:00:00.000Z,1136001,500,106769
2022-11-22,2022-11-22T00:00:00.000Z,1308083,503,1468555
2022-11-22,2022-11-22T00:00:00.000Z,1367469,503,487829
2022-11-22,2022-11-22T00:00:00.000Z,1277306,200,1556715
2022-11-22,2022-11-22T00:00:00.000Z,1136039,502,488838
2022-11-22,2022-11-22T00:00:00.000Z,1274086,403,285398
2022-11-22,2022-11-22T00:00:00.000Z,1277305,400,1431638
2022-11-22,2022-11-22T00:00:00.000Z,1136018,204,14023
2022-11-22,2022-11-22T00:00:00.000Z,1274089,403,797249
2022-11-22,2022-11-22T00:00:00.000Z,1069518,504,1322265
2022-11-22,2022-11-22T00:00:00.000Z,1136021,403,168324
2022-11-22,2022-11-22T00:00:00.000Z,1136008,500,69267
2022-11-22,2022-11-22T00:00:00.000Z,1136001,504,1263328
2022-11-22,2022-11-22T00:00:00.000Z,1136038,304,76411
2022-11-22,2022-11-22T00:00:00.000Z,1136022,504,19444
2022-11-22,2022-11-22T00:00:00.000Z,1136039,204,1300179
2022-11-22,2022-11-22T00:00:00.000Z,1236405,500,1478025
2022-11-22,2022-11-22T00:00:00.000Z,1136038,403,271547
2022-11-22,2022-11-22T00:00:00.000Z,1135952,502,1304146
2022-11-22,2022-11-22T00:00:00.000Z,1069770,204,1228185
2022-11-22,2022-11-22T00:00:00.000Z,1236405,206,368136
2022-11-23,2022-11-23T00:00:00.000Z,1136018,504,1509124
2022-11-23,2022-11-23T00:00:00.000Z,1308083,200,1606651
2022-11-23,2022-11-23T00:00:00.000Z,1136023,403,918239
2022-11-23,2022-11-23T00:00:00.000Z,1274089,404,7859
2022-11-23,2022-11-23T00:00:00.000Z,1277307,500,599592
2022-11-23,2022-11-23T00:00:00.000Z,1136021,200,1189433
2022-11-23,2022-11-23T00:00:00.000Z,1277307,200,901197
2022-11-23,2022-11-23T00:00:00.000Z,1136022,404,583548
2022-11-23,2022-11-23T00:00:00.000Z,1136001,200,520189
2022-11-23,2022-11-23T00:00:00.000Z,1274090,502,384429
2022-11-23,2022-11-23T00:00:00.000Z,1136001,206,1564230
2022-11-23,2022-11-23T00:00:00.000Z,1069518,503,145107
2022-11-23,2022-11-23T00:00:00.000Z,1069770,403,1139340
2022-11-23,2022-11-23T00:00:00.000Z,1136022,404,557740
2022-11-23,2022-11-23T00:00:00.000Z,1274086,200,314532
2022-11-23,2022-11-23T00:00:00.000Z,1136022,400,1441678
2022-11-23,2022-11-23T00:00:00.000Z,1274086,0,1535589
2022-11-23,2022-11-23T00:00:00.000Z,1136038,502,5410
2022-11-23,2022-11-23T00:00:00.000Z,1136023,500,81996
2022-11-23,2022-11-23T00:00:00.000Z,1136019,504,355206
2022-11-23,2022-11-23T00:00:00.000Z,1136024,0,1040459
2022-11-23,2022-11-23T00:00:00.000Z,1274089,400,773992
2022-11-23,2022-11-23T00:00:00.000Z,1136001,0,1032571
2022-11-24,2022-11-24T00:00:00.000Z,1274091,403,62135
2022-11-24,2022-11-24T00:00:00.000Z,1135952,403,1548630
2022-11-24,2022-11-24T00:00:00.000Z,1136039,500,244478
2022-11-24,2022-11-24T00:00:00.000Z,1136019,204,166762
2022-11-24,2022-11-24T00:00:00.000Z,1367469,400,896834
2022-11-24,2022-11-24T00:00:00.000Z,1135952,204,1305765
2022-11-24,2022-11-24T00:00:00.000Z,1136039,204,792216
2022-11-24,2022-11-24T00:00:00.000Z,1277307,200,835060
2022-11-24,2022-11-24T00:00:00.000Z,1136038,404,715183
2022-11-24,2022-11-24T00:00:00.000Z,1136008,204,286453
2022-11-24,2022-11-24T00:00:00.000Z,1136008,502,701837
2022-11-24,2022-11-24T00:00:00.000Z,1274091,502,330313
2022-11-24,2022-11-24T00:00:00.000Z,1136038,404,1434103
2022-11-24,2022-11-24T00:00:00.000Z,1136018,400,1087101
2022-11-24,2022-11-24T00:00:00.000Z,1277305,503,1637898
2022-11-24,2022-11-24T00:00:00.000Z,1136021,204,254049
2022-11-24,2022-11-24T00:00:00.000Z,1274091,503,861995
2022-11-24,2022-11-24T00:00:00.000Z,1236405,503,1191993
2022-11-24,2022-11-24T00:00:00.000Z,1308083,304,844159
2022-11-24,2022-11-24T00:00:00.000Z,1136019,503,840182
2022-11-24,2022-11-24T00:00:00.000Z,1136018,204,947448
2022-11-24,2022-11-24T00:00:00.000Z,1136022,503,1176369
2022-11-24,2022-11-24T00:00:00.000Z,1069518,502,1158292
2022-11-25,2022-11-25T00:00:00.000Z,1136038,206,591993
2022-11-25,2022-11-25T00:00:00.000Z,1274090,0,1495992
2022-11-25,2022-11-25T00:00:00.000Z,1136023,206,3300
2022-11-25,2022-11-25T00:00:00.000Z,1136039,504,683665
2022-11-25,2022-11-25T00:00:00.000Z,1136001,403,555626
2022-11-25,2022-11-25T00:00:00.000Z,1274091,500,808150
2022-11-25,2022-11-25T00:00:00.000Z,1274091,504,968424
2022-11-25,2022-11-25T00:00:00.000Z,1135952,502,1458105
2022-11-25,2022-11-25T00:00:00.000Z,1277306,0,871815
2022-11-25,2022-11-25T00:00:00.000Z,1136039,403,1271714
2022-11-25,2022-11-25T00:00:00.000Z,1136038,500,474217
2022-11-25,2022-11-25T00:00:00.000Z,1308083,204,96190
2022-11-25,2022-11-25T00:00:00.000Z,1308083,0,597195
2022-11-25,2022-11-25T00:00:00.000Z,1069518,204,823341
2022-11-25,2022-11-25T00:00:00.000Z,1274091,204,325581
2022-11-25,2022-11-25T00:00:00.000Z,1367469,206,1202039
2022-11-25,2022-11-25T00:00:00.000Z,1136038,304,1427140
2022-11-25,2022-11-25T00:00:00.000Z,1136021,503,1124429
2022-11-25,2022-11-25T00:00:00.000Z,1136022,200,985157
2022-11-25,2022-11-25T00:00:00.000Z,1274086,500,125469
2022-11-25,2022-11-25T00:00:00.000Z,1135952,500,1525721
2022-11-25,2022-11-25T00:00:00.000Z,1136001,200,705388
2022-11-25,2022-11-25T00:00:00.000Z,1136024,304,1527337
2022-11-26,2022-11-26T00:00:00.000Z,1136008,204,1424876
2022-11-26,2022-11-26T00:00:00.000Z,1136038,400,101775
2022-11-26,2022-11-26T00:00:00.000Z,1274089,304,1570365
2022-11-26,2022-11-26T00:00:00.000Z,1274091,500,1125578
2022-11-26,2022-11-26T00:00:00.000Z,1136038,500,1056047
2022-11-26,2022-11-26T00:00:00.000Z,1277307,200,218601
2022-11-26,2022-11-26T00:00:00.000Z,1136024,404,782650
2022-11-26,2022-11-26T00:00:00.000Z,1136018,500,1127663
2022-11-26,2022-11-26T00:00:00.000Z,1136008,503,635337
2022-11-26,2022-11-26T00:00:00.000Z,1277305,0,469460
2022-11-26,2022-11-26T00:00:00.000Z,1277306,206,1552142
2022-11-26,2022-11-26T00:00:00.000Z,1136001,200,455396
2022-11-26,2022-11-26T00:00:00.000Z,1136038,200,796130
2022-11-26,2022-11-26T00:00:00.000Z,1277305,204,840301
2022-11-26,2022-11-26T00:00:00.000Z,1277305,404,892754
2022-11-26,2022-11-26T00:00:00.000Z,1277306,404,1126229
2022-11-26,2022-11-26T00:00:00.000Z,1274090,403,774582
2022-11-26,2022-11-26T00:00:00.000Z,1136019,206,270226
2022-11-26,2022-11-26T00:00:00.000Z,1136024,204,1244483
2022-11-26,2022-11-26T00:00:00.000Z,1136023,503,1303545
2022-11-26,2022-11-26T00:00:00.000Z,1136019,504,141977
2022-11-26,2022-11-26T00:00:00.000Z,1274086,500,1613853
2022-11-26,2022-11-26T00:00:00.000Z,1274089,503,173027
2022-11-27,2022-11-27T00:00:00.000Z,1069770,0,28309
2022-11-27,2022-11-27T00:00:00.000Z,1274086,400,518034
2022-11-27,2022-11-27T00:00:00.000Z,1136038,400,587312
2022-11-27,2022-11-27T00:00:00.000Z,1274091,404,1363392
2022-11-27,2022-11-27T00:00:00.000Z,1274091,204,1090235
2022-11-27,2022-11-27T00:00:00.000Z,1136019,404,1229346
2022-11-27,2022-11-27T00:00:00.000Z,1136039,503,170053
2022-11-27,2022-11-27T00:00:00.000Z,1069518,502,209148
2022-11-27,2022-11-27T00:00:00.000Z,1136018,403,1613550
2022-11-27,2022-11-27T00:00:00.000Z,1136024,403,395054
2022-11-27,2022-11-27T00:00:00.000Z,1236405,500,1234601
2022-11-27,2022-11-27T00:00:00.000Z,1274086,204,302907
2022-11-27,2022-11-27T00:00:00.000Z,1277306,403,1243764
2022-11-27,2022-11-27T00:00:00.000Z,1274089,403,203757
2022-11-27,2022-11-27T00:00:00.000Z,1135952,204,1135432
2022-11-27,2022-11-27T00:00:00.000Z,1136001,404,839197
2022-11-27,2022-11-27T00:00:00.000Z,1277306,304,911084
2022-11-27,2022-11-27T00:00:00.000Z,1136023,503,1426865
2022-11-27,2022-11-27T00:00:00.000Z,1136038,400,466732
2022-11-27,2022-11-27T00:00:00.000Z,1274089,403,741626
2022-11-27,2022-11-27T00:00:00.000Z,1135952,503,915105
2022-11-27,2022-11-27T00:00:00.000Z,1277307,503,867413
2022-11-27,2022-11-27T00:00:00.000Z,1136039,503,1485961
2022-11-28,2022-11-28T00:00:00.000Z,1135952,503,1404707
2022-11-28,2022-11-28T00:00:00.000Z,1136024,502,621556
2022-11-28,2022-11-28T00:00:00.000Z,1136022,404,793627
2022-11-28,2022-11-28T00:00:00.000Z,1277307,204,1621628
2022-11-28,2022-11-28T00:00:00.000Z,1136039,500,495080
2022-11-28,2022-11-28T00:00:00.000Z,1236405,400,1045767
2022-11-28,2022-11-28T00:00:00.000Z,1274090,404,261342
2022-11-28,2022-11-28T00:00:00.000Z,1277307,204,1654335
2022-11-28,2022-11-28T00:00:00.000Z,1136023,403,1101436
2022-11-28,2022-11-28T00:00:00.000Z,1274090,404,1400770
2022-11-28,2022-11-28T00:00:00.000Z,1277306,304,1076346
2022-11-28,2022-11-28T00:00:00.000Z,1136039,206,1421932
2022-11-28,2022-11-28T00:00:00.000Z,1274089,200,1303453
2022-11-28,2022-11-28T00:00:00.000Z,1136038,0,1141242
2022-11-28,2022-11-28T00:00:00.000Z,1136001,500,1290793
2022-11-28,2022-11-28T00:00:00.000Z,1136024,204,610818
2022-11-28,2022-11-28T00:00:00.000Z,1135952,206,1087130
2022-11-28,2022-11-28T00:00:00.000Z,1274091,404,1145652
2022-11-28,2022-11-28T00:00:00.000Z,1274090,204,353755
2022-11-28,2022-11-28T00:00:00.000Z,1136038,200,766334
2022-11-28,2022-11-28T00:00:00.000Z,1274090,206,362188
2022-11-28,2022-11-28T00:00:00.000Z,1274086,0,1636621
2022-11-28,2022-11-28T00:00:00.000Z,1136018,206,350277
2022-11-29,2022-11-29T00:00:00.000Z,1136008,206,1596119
2022-11-29,2022-11-29T00:00:00.000Z,1274091,304,954331
2022-11-29,2022-11-29T00:00:00.000Z,1069770,502,299265
2022-11-29,2022-11-29T00:00:00.000Z,1277305,403,1554036
2022-11-29,2022-11-29T00:00:00.000Z,1136022,206,1523869
2022-11-29,2022-11-29T00:00:00.000Z,1136018,502,1278831
2022-11-29,2022-11-29T00:00:00.000Z,1277305,400,1185933
2022-11-29,2022-11-29T00:00:00.000Z,1274086,200,1134195
2022-11-29,2022-11-29T00:00:00.000Z,1274091,504,697852
2022-11-29,2022-11-29T00:00:00.000Z,1136038,204,979973
2022-11-29,2022-11-29T00:00:00.000Z,1136021,304,639425
2022-11-29,2022-11-29T00:00:00.000Z,1274086,502,818682
2022-11-29,2022-11-29T00:00:00.000Z,1277305,503,825488
2022-11-29,2022-11-29T00:00:00.000Z,1277306,502,1551441
2022-11-29,2022-11-29T00:00:00.000Z,1308083,206,1253155
2022-11-29,2022-11-29T00:00:00.000Z,1236405,0,504756
2022-11-29,2022-11-29T00:00:00.000Z,1367469,400,1181945
2022-11-29,2022-11-29T00:00:00.000Z,1136039,400,1093683
2022-11-29,2022-11-29T00:00:00.000Z,1136023,503,1566409
2022-11-29,2022-11-29T00:00:00.000Z,1277305,206,1119656
2022-11-29,2022-11-29T00:00:00.000Z,1277305,200,928445
2022-11-29,2022-11-29T00:00:00.000Z,1069518,0,1111696
2022-11-29,2022-11-29T00:00:00.000Z,1277305,400,214832
2022-11-30,2022-11-30T00:00:00.000Z,1136023,503,50293
2022-11-30,2022-11-30T00:00:00.000Z,1136001,304,523728
2022-11-30,2022-11-30T00:00:00.000Z,1367469,504,55061
2022-11-30,2022-11-30T00:00:00.000Z,1136022,500,285418
2022-11-30,2022-11-30T00:00:00.000Z,1277306,504,1510672
2022-11-30,2022-11-30T00:00:00.000Z,1136019,200,764778
2022-11-30,2022-11-30T00:00:00.000Z,1136038,200,1006288
2022-11-30,2022-11-30T00:00:00.000Z,1069770,404,1135893
2022-11-30,2022-11-30T00:00:00.000Z,1136018,404,1473037
2022-11-30,2022-11-30T00:00:00.000Z,1136038,502,282735
2022-11-30,2022-11-30T00:00:00.000Z,1367469,204,1323318
2022-11-30,2022-11-30T00:00:00.000Z,1367469,204,1094982
2022-11-30,2022-11-30T00:00:00.000Z,1308083,504,229978
2022-11-30,2022-11-30T00:00:00.000Z,1274090,504,721390
2022-11-30,2022-11-30T00:00:00.000Z,1274091,0,1290576
2022-11-30,2022-11-30T00:00:00.000Z,1136018,0,963657
2022-11-30,2022-11-30T00:00:00.000Z,1136038,0,540421
2022-11-30,2022-11-30T00:00:00.000Z,1069770,304,862138
2022-11-30,2022-11-30T00:00:00.000Z,1277305,204,494847
2022-11-30,2022-11-30T00:00:00.000Z,1274090,204,960587
2022-11-30,2022-11-30T00:00:00.000Z,1136001,200,155794
2022-11-30,2022-11-30T00:00:00.000Z,1274090,503,182042
2022-11-30,2022-11-30T00:00:00.000Z,1308083,504,344789
2022-12-01,2022-12-01T00:00:00.000Z,1136022,503,463358
2022-12-01,2022-12-01T00:00:00.000Z,1308083,200,1421094
2022-12-01,2022-12-01T00:00:00.000Z,1274086,502,436523
2022-12-01,2022-12-01T00:00:00.000Z,1308083,503,1343471
2022-12-01,2022-12-01T00:00:00.000Z,1136022,400,41381
2022-12-01,2022-12-01T00:00:00.000Z,1069770,400,453746
2022-12-01,2022-12-01T00:00:00.000Z,1136018,404,710139
2022-12-01,2022-12-01T00:00:00.000Z,1274091,0,1005058
2022-12-01,2022-12-01T00:00:00.000Z,1367469,200,1635606
2022-12-01,2022-12-01T00:00:00.000Z,1135952,403,1550588
2022-12-01,2022-12-01T00:00:00.000Z,1136022,503,754810
2022-12-01,2022-12-01T00:00:00.000Z,1274090,502,131013
2022-12-01,2022-12-01T00:00:00.000Z,1274089,0,1379458
2022-12-01,2022-12-01T00:00:00.000Z,1136008,403,616881
2022-12-01,2022-12-01T00:00:00.000Z,1136038,404,552581
2022-12-01,2022-12-01T00:00:00.000Z,1274091,304,1269319
2022-12-01,2022-12-01T00:00:00.000Z,1274086,504,1615750
2022-12-01,2022-12-01T00:00:00.000Z,1277306,503,308578
2022-12-01,2022-12-01T00:00:00.000Z,1277305,502,1343754
2022-12-01,2022-12-01T00:00:00.000Z,1136018,403,1572065
2022-12-01,2022-12-01T00:00:00.000Z,1136018,502,437595
2022-12-01,2022-12-01T00:00:00.000Z,1277306,304,179993
2022-12-01,2022-12-01T00:00:00.000Z,1274091,204,47457
2022-12-02,2022-12-02T00:00:00.000Z,1136019,503,396857
2022-12-02,2022-12-02T00:00:00.000Z,1367469,304,864963
2022-12-02,2022-12-02T00:00:00.000Z,1136001,403,1367172
2022-12-02,2022-12-02T00:00:00.000Z,1274086,502,1391511
2022-12-02,2022-12-02T00:00:00.000Z,1236405,404,630472
2022-12-02,2022-12-02T00:00:00.000Z,1274091,400,1028371
2022-12-02,2022-12-02T00:00:00.000Z,1274091,502,291558
2022-12-02,2022-12-02T00:00:00.000Z,1136018,502,716045
2022-12-02,2022-12-02T00:00:00.000Z,1274090,504,302549
2022-12-02,2022-12-02T00:00:00.000Z,1308083,400,1215206
2022-12-02,2022-12-02T00:00:00.000Z,1136021,304,121135
2022-12-02,2022-12-02T00:00:00.000Z,1274089,500,412700
2022-12-02,2022-12-02T00:00:00.000Z,1069770,404,1108953
2022-12-02,2022-12-02T00:00:00.000Z,1069518,504,145586
2022-12-02,2022-12-02T00:00:00.000Z,1136039,304,1195249
2022-12-02,2022-12-02T00:00:00.000Z,1136023,400,1361789
2022-12-02,2022-12-02T00:00:00.000Z,1277307,504,882648
2022-12-02,2022-12-02T00:00:00.000Z,1274090,403,950028
2022-12-02,2022-12-02T00:00:00.000Z,1135952,304,1499371
2022-12-02,2022-12-02T00:00:00.000Z,1136038,400,619235
2022-12-02,2022-12-02T00:00:00.000Z,1277305,500,238956
2022-12-02,2022-12-02T00:00:00.000Z,1136001,504,1602448
2022-12-02,2022-12-02T00:00:00.000Z,1136023,400,344167
2022-12-03,2022-12-03T00:00:00.000Z,1136018,200,508360
2022-12-03,2022-12-03T00:00:00.000Z,1136039,304,1017780
2022-12-03,2022-12-03T00:00:00.000Z,1277306,0,241655
2022-12-03,2022-12-03T00:00:00.000Z,1308083,206,1606639
2022-12-03,2022-12-03T00:00:00.000Z,1136039,504,1471723
2022-12-03,2022-12-03T00:00:00.000Z,1135952,200,534372
2022-12-03,2022-12-03T00:00:00.000Z,1069518,403,137770
2022-12-03,2022-12-03T00:00:00.000Z,1274086,500,1154021
2022-12-03,2022-12-03T00:00:00.000Z,1135952,403,1485810
2022-12-03,2022-12-03T00:00:00.000Z,1136024,503,1133697
2022-12-03,2022-12-03T00:00:00.000Z,1136001,504,1338040
2022-12-03,2022-12-03T00:00:00.000Z,1069518,404,241007
2022-12-03,2022-12-03T00:00:00.000Z,1136001,504,528417
2022-12-03,2022-12-03T00:00:00.000Z,1274089,204,1672684
2022-12-03,2022-12-03T00:00:00.000Z,1274089,206,869502
2022-12-03,2022-12-03T00:00:00.000Z,1069518,500,1198958
2022-12-03,2022-12-03T00:00:00.000Z,1274089,400,1456077
2022-12-03,2022-12-03T00:00:00.000Z,1236405,404,630825
2022-12-03,2022-12-03T00:00:00.000Z,1136018,200,271396
2022-12-03,2022-12-03T00:00:00.000Z,1135952,0,1220821
2022-12-03,2022-12-03T00:00:00.000Z,1069518,403,1203798
2022-12-03,2022-12-03T00:00:00.000Z,1136038,0,600112
2022-12-03,2022-12-03T00:00:00.000Z,1274086,304,617790
2022-12-04,2022-12-04T00:00:00.000Z,1277305,0,1351604
2022-12-04,2022-12-04T00:00:00.000Z,1136001,206,922475
2022-12-04,2022-12-04T00:00:00.000Z,1277307,0,1274404
2022-12-04,2022-12-04T00:00:00.000Z,1136038,304,59304
2022-12-04,2022-12-04T00:00:00.000Z,1136022,404,1227804
2022-12-04,2022-12-04T00:00:00.000Z,1274086,304,1387745
2022-12-04,2022-12-04T00:00:00.000Z,1136023,304,1317605
2022-12-04,2022-12-04T00:00:00.000Z,1236405,206,1093102
2022-12-04,2022-12-04T00:00:00.000Z,1308083,304,878071
2022-12-04,2022-12-04T00:00:00.000Z,1136019,204,71839
2022-12-04,2022-12-04T00:00:00.000Z,1136038,503,1676490
2022-12-04,2022-12-04T00:00:00.000Z,1136023,204,1024622
2022-12-04,2022-12-04T00:00:00.000Z,1277306,404,1451837
2022-12-04,2022-12-04T00:00:00.000Z,1136039,403,1443099
2022-12-04,2022-12-04T00:00:00.000Z,1367469,200,492652
2022-12-04,2022-12-04T00:00:00.000Z,1274089,204,336171
2022-12-04,2022-12-04T00:00:00.000Z,1135952,500,1047172
2022-12-04,2022-12-04T00:00:00.000Z,1136039,206,462772
2022-12-04,2022-12-04T00:00:00.000Z,1274091,304,708638
2022-12-04,2022-12-04T00:00:00.000Z,1135952,400,888004
2022-12-04,2022-12-04T00:00:00.000Z,1308083,502,572453
2022-12-04,2022-12-04T00:00:00.000Z,1274091,404,449885
2022-12-04,2022-12-04T00:00:00.000Z,1367469,500,881430
2022-12-05,2022-12-05T00:00:00.000Z,1136018,0,1391489
2022-12-05,2022-12-05T00:00:00.000Z,1136019,400,1315417
2022-12-05,2022-12-05T00:00:00.000Z,1135952,200,1253263
2022-12-05,2022-12-05T00:00:00.000Z,1274091,0,1304140
2022-12-05,2022-12-05T00:00:00.000Z,1069518,304,678101
2022-12-05,2022-12-05T00:00:00.000Z,1136039,206,1575719
2022-12-05,2022-12-05T00:00:00.000Z,1274089,504,941403
2022-12-05,2022-12-05T00:00:00.000Z,1136008,400,1643784
2022-12-05,2022-12-05T00:00:00.000Z,1236405,200,1078618
2022-12-05,2022-12-05T00:00:00.000Z,1274086,200,825793
2022-12-05,2022-12-05T00:00:00.000Z,1236405,304,124419
2022-12-05,2022-12-05T00:00:00.000Z,1136008,400,672773
2022-12-05,2022-12-05T00:00:00.000Z,1136019,400,1348845
2022-12-05,2022-12-05T00:00:00.000Z,1277305,503,1520922
2022-12-05,2022-12-05T00:00:00.000Z,1136038,403,1171364
2022-12-05,2022-12-05T00:00:00.000Z,1136021,404,128356
2022-12-05,2022-12-05T00:00:00.000Z,1136024,206,1037052
2022-12-05,2022-12-05T00:00:00.000Z,1136022,403,1074522
2022-12-05,2022-12-05T00:00:00.000Z,1367469,304,1034469
2022-12-05,2022-12-05T00:00:00.000Z,1274090,500,133754
2022-12-05,2022-12-05T00:00:00.000Z,1136001,500,185489
2022-12-05,2022-12-05T00:00:00.000Z,1308083,403,272335
2022-12-05,2022-12-05T00:00:00.000Z,1274091,403,686199
2022-12-06,2022-12-06T00:00:00.000Z,1277307,500,1078333
2022-12-06,2022-12-06T00:00:00.000Z,1136038,504,866557
2022-12-06,2022-12-06T00:00:00.000Z,1136018,200,1142472
2022-12-06,2022-12-06T00:00:00.000Z,1136022,500,215034
2022-12-06,2022-12-06T00:00:00.000Z,1274089,304,1382100
2022-12-06,2022-12-06T00:00:00.000Z,1069770,500,660113
2022-12-06,2022-12-06T00:00:00.000Z,1277307,200,374928
2022-12-06,2022-12-06T00:00:00.000Z,1136008,502,301397
2022-12-06,2022-12-06T00:00:00.000Z,1069770,200,265762
2022-12-06,2022-12-06T00:00:00.000Z,1136018,502,1604984
2022-12-06,2022-12-06T00:00:00.000Z,1136001,404,1223583
2022-12-06,2022-12-06T00:00:00.000Z,1136021,403,582952
2022-12-06,2022-12-06T00:00:00.000Z,1136023,504,490933
2022-12-06,2022-12-06T00:00:00.000Z,1136022,403,164455
2022-12-06,2022-12-06T00:00:00.000Z,1274090,200,337237
2022-12-06,2022-12-06T00:00:00.000Z,1136018,502,458255
2022-12-06,2022-12-06T00:00:00.000Z,1069770,403,1621735
2022-12-06,2022-12-06T00:00:00.000Z,1136001,403,591404
2022-12-06,2022-12-06T00:00:00.000Z,1274091,304,27483
2022-12-06,2022-12-06T00:00:00.000Z,1136008,500,1324887
2022-12-06,2022-12-06T00:00:00.000Z,1136008,204,1688016
2022-12-06,2022-12-06T00:00:00.000Z,1136001,404,1671511
2022-12-06,2022-12-06T00:00:00.000Z,1274091,204,1041339
2022-12-07,2022-12-07T00:00:00.000Z,1069518,404,55948
2022-12-07,2022-12-07T00:00:00.000Z,1135952,502,1682575
2022-12-07,2022-12-07T00:00:00.000Z,1367469,200,1147784
2022-12-07,2022-12-07T00:00:00.000Z,1277306,503,327495
2022-12-07,2022-12-07T00:00:00.000Z,1277306,400,1517615
2022-12-07,2022-12-07T00:00:00.000Z,1136039,502,1561202
2022-12-07,2022-12-07T00:00:00.000Z,1274086,502,1159106
2022-12-07,2022-12-07T00:00:00.000Z,1136022,404,1365716
2022-12-07,2022-12-07T00:00:00.000Z,1274089,206,1454875
2022-12-07,2022-12-07T00:00:00.000Z,1136023,206,1460119
2022-12-07,2022-12-07T00:00:00.000Z,1136001,403,841909
2022-12-07,2022-12-07T00:00:00.000Z,1136024,304,751336
2022-12-07,2022-12-07T00:00:00.000Z,1136001,304,816180
2022-12-07,2022-12-07T00:00:00.000Z,1136019,403,1453357
